issuer_id,week_end,n_bonds
1771,2008-10-10,369
1771,2008-10-03,354
1771,2008-12-19,343
1781,2008-02-29,343
1771,2008-10-17,342
1771,2008-11-21,336
1781,2008-01-11,334
1781,2008-01-18,333
1781,2008-07-11,331
1771,2008-01-11,331
1781,2008-06-27,330
1781,2008-02-01,330
1781,2008-03-07,330
1781,2008-03-14,329
1781,2008-07-18,327
1771,2008-01-18,325
1781,2008-02-22,325
1781,2008-03-28,324
1771,2008-12-05,323
1771,2008-02-01,323
1771,2008-07-11,322
1771,2008-05-16,320
1771,2008-07-18,319
1771,2008-01-25,318
1771,2008-09-26,317
1771,2008-12-12,316
1771,2008-09-19,311
1771,2008-04-25,311
1771,2008-07-25,310
1781,2008-07-04,309
1771,2008-11-14,308
1781,2008-04-11,307
1781,2008-01-25,305
1771,2008-05-23,305
1781,2008-04-04,304
1771,2008-02-29,304
1781,2008-05-30,304
1781,2008-06-20,303
1771,2008-03-28,303
1771,2008-10-24,303
1781,2008-07-25,301
1781,2008-02-15,300
1781,2008-02-08,300
1781,2008-03-21,300
1771,2008-04-18,299
1771,2008-03-07,299
1771,2008-02-08,298
1771,2008-05-09,297
1771,2008-08-08,297
1781,2008-05-23,296
1781,2008-05-16,296
1771,2008-06-20,296
1781,2008-05-09,294
1781,2008-08-08,293
1771,2008-03-14,292
1781,2008-05-02,292
1771,2008-06-13,290
1771,2008-02-15,289
1771,2008-05-02,288
1781,2008-06-06,288
1771,2008-05-30,288
1771,2008-08-22,288
1781,2008-04-25,288
1781,2008-06-13,287
1781,2008-09-12,286
1771,2008-04-11,286
1781,2008-09-19,285
1771,2008-11-28,284
1771,2008-09-12,283
1771,2008-08-15,282
1771,2008-12-26,282
1771,2008-08-29,282
1781,2008-01-04,280
1781,2008-04-18,280
1771,2008-06-27,279
1781,2008-09-05,278
1781,2008-08-15,277
1781,2009-01-02,275
1771,2008-06-06,272
1771,2008-09-05,272
1771,2008-01-04,271
1771,2008-04-04,270
1771,2008-02-22,270
1771,2008-03-21,268
1771,2008-11-07,267
1781,2008-08-22,266
1771,2008-08-01,263
1781,2008-08-01,262
33717,2008-11-21,261
1771,2008-10-31,260
1771,2008-07-04,253
33717,2008-07-25,251
1781,2008-09-26,251
33717,2008-04-25,249
33717,2008-07-18,248
33717,2008-12-19,246
33717,2008-02-01,243
33717,2008-01-18,243
33717,2008-03-28,240
1781,2008-08-29,239
33717,2008-01-11,235
33717,2008-09-26,235
1771,2009-01-02,234
