issuer_id,week_end,n_bonds
33695,2016-12-16,331
33695,2016-12-09,328
33695,2016-12-23,318
33695,2016-02-26,314
33695,2016-10-21,313
33695,2016-12-02,313
33695,2016-11-18,312
33695,2016-09-23,310
33695,2016-04-22,307
33695,2016-06-10,307
33695,2016-03-11,306
33695,2016-01-08,302
33695,2016-08-19,302
33695,2016-10-28,301
33695,2016-03-04,300
33695,2016-05-13,299
33695,2016-08-05,297
33695,2016-01-15,296
33695,2016-11-04,294
33695,2016-05-27,294
33695,2016-06-24,293
33695,2016-09-30,293
33695,2016-03-18,291
33695,2016-08-12,291
33695,2016-04-01,291
33695,2016-04-29,290
33695,2016-06-17,290
1771,2016-11-18,289
1771,2016-12-16,287
1771,2016-01-15,286
33695,2016-01-29,286
33695,2016-04-08,286
33695,2016-07-15,285
33695,2016-08-26,284
33695,2016-10-07,283
1771,2016-07-01,283
1771,2016-06-24,283
1771,2016-01-08,283
33695,2016-10-14,283
33695,2016-12-30,283
33695,2016-02-05,282
33695,2016-07-29,282
33695,2016-02-12,282
33695,2016-01-22,282
33695,2016-05-20,281
33695,2016-07-08,281
1771,2016-12-02,280
33695,2016-04-15,279
1771,2016-07-15,278
33695,2016-07-22,278
33695,2016-07-01,277
1771,2016-10-28,277
33695,2016-09-16,277
1771,2016-01-29,276
1771,2016-06-10,276
1771,2016-12-09,275
1771,2016-09-23,275
1771,2016-07-08,274
1771,2016-12-23,274
1771,2016-03-11,273
33695,2016-11-11,272
33695,2016-02-19,272
1771,2016-06-17,272
33695,2016-05-06,272
33695,2016-03-25,271
33695,2016-09-02,271
1771,2016-07-22,270
1771,2016-11-04,270
1771,2016-10-21,270
33695,2016-09-09,269
1771,2016-08-19,266
1771,2016-08-26,264
1771,2016-05-20,264
1771,2016-01-22,263
1771,2016-10-07,262
1771,2016-05-13,262
1771,2016-07-29,262
1771,2016-05-27,262
33695,2016-06-03,261
1771,2016-02-19,260
1771,2016-04-29,260
1771,2016-11-11,260
1771,2016-09-30,259
1771,2016-08-05,258
1771,2016-02-26,258
1771,2016-04-22,257
1771,2016-03-04,257
1771,2016-09-02,257
1771,2016-04-15,257
1771,2016-02-12,256
1771,2016-04-08,255
1771,2016-09-16,254
1771,2016-08-12,254
1771,2016-03-18,254
1771,2016-06-03,254
1771,2016-02-05,253
1771,2016-09-09,253
1771,2016-04-01,252
33695,2016-11-25,251
1771,2016-05-06,250
1771,2016-11-25,249
1771,2016-12-30,248
1771,2016-10-14,238
1771,2016-03-25,214
33717,2016-02-26,143
33717,2016-05-13,138
33717,2016-05-20,137
33717,2016-04-29,136
33717,2016-06-10,133
33717,2016-07-22,133
33717,2016-04-01,132
33717,2016-04-15,132
33717,2016-03-11,132
33717,2016-04-22,131
33717,2016-06-17,131
33717,2016-02-12,131
33717,2016-01-08,130
33717,2016-01-29,130
33717,2016-07-15,129
33717,2016-04-08,129
33717,2016-06-24,129
33717,2016-07-29,129
33717,2016-06-03,128
33717,2016-03-18,125
33717,2016-01-15,125
33717,2016-02-19,125
33717,2016-07-01,124
36718,2016-12-30,123
33717,2016-05-06,123
33717,2016-03-04,122
33717,2016-05-27,122
33717,2016-11-18,122
33717,2016-07-08,121
33717,2016-08-19,121
33717,2016-12-02,118
33717,2016-02-05,117
33717,2016-12-09,116
33717,2016-08-05,116
33717,2016-08-12,116
33717,2016-01-22,115
33717,2016-10-28,115
33717,2016-11-11,115
33717,2016-08-26,113
33717,2016-09-30,112
33717,2016-11-04,111
33717,2016-03-25,111
33717,2016-10-07,109
33717,2016-10-21,108
33717,2016-09-23,107
33717,2016-09-02,107
33717,2016-12-16,107
33717,2016-10-14,105
33717,2016-09-16,104
33717,2016-11-25,104
33717,2016-09-09,98
33717,2016-12-30,98
36718,2016-04-22,96
33717,2016-12-23,95
36718,2016-09-16,95
2921,2016-10-21,92
36718,2016-07-22,92
41821,2016-01-15,91
41821,2016-02-05,89
41821,2016-12-16,85
41821,2016-12-23,84
41821,2016-12-09,84
2921,2016-12-02,83
41821,2016-03-11,80
41821,2016-12-02,80
41821,2016-07-15,80
36718,2016-10-07,80
36718,2016-07-29,79
41821,2016-09-02,79
41821,2016-11-18,78
36718,2016-08-05,78
36718,2016-11-18,78
36718,2016-09-23,78
2921,2016-11-18,78
41821,2016-03-04,78
41821,2016-04-01,78
42277,2016-12-23,77
36718,2016-08-12,77
2921,2016-12-16,77
41821,2016-06-17,76
41821,2016-06-10,76
41821,2016-09-30,75
36718,2016-09-30,75
2921,2016-10-07,75
41821,2016-10-21,75
36718,2016-12-23,75
37581,2016-12-09,74
36718,2016-10-14,74
37581,2016-12-23,74
36718,2016-05-06,74
37581,2016-07-08,74
2921,2016-12-23,74
41821,2016-02-26,74
2921,2016-09-16,73
37581,2016-12-16,73
41821,2016-01-29,73
42277,2016-06-10,73
36718,2016-11-04,73
36718,2016-08-19,73
42277,2016-05-27,73
2921,2016-06-24,72
37581,2016-02-26,72
42277,2016-11-04,72
37581,2016-11-18,72
41821,2016-03-18,72
2921,2016-09-30,71
42277,2016-06-17,71
41821,2016-11-04,71
36718,2016-09-09,71
41821,2016-10-28,71
36718,2016-05-20,71
36718,2016-09-02,71
42277,2016-07-15,71
41821,2016-06-24,70
1284,2016-04-01,70
36718,2016-10-21,70
42277,2016-07-29,70
41821,2016-01-22,70
41821,2016-08-19,69
1284,2016-07-22,69
37581,2016-07-15,69
37581,2016-10-21,69
41821,2016-04-08,69
37581,2016-08-05,69
37581,2016-03-11,68
1284,2016-11-18,68
2921,2016-10-14,68
36718,2016-11-11,68
2921,2016-12-09,68
37581,2016-12-02,68
41821,2016-07-22,68
2921,2016-07-08,68
1284,2016-12-23,68
36718,2016-10-28,68
2921,2016-07-15,68
2921,2016-08-19,67
37581,2016-08-12,67
41821,2016-11-11,67
42277,2016-07-22,67
37581,2016-06-24,67
37581,2016-07-29,67
42277,2016-12-16,67
42277,2016-06-24,67
36718,2016-08-26,67
42277,2016-09-09,67
37581,2016-06-17,66
2921,2016-09-09,66
37581,2016-07-01,66
37581,2016-03-18,66
42277,2016-08-26,66
1284,2016-04-08,66
41821,2016-07-01,66
37581,2016-07-22,66
41821,2016-07-29,65
1284,2016-12-09,65
36718,2016-04-29,65
37581,2016-02-19,65
2921,2016-09-02,65
37581,2016-03-04,65
41821,2016-07-08,65
41821,2016-06-03,65
41821,2016-12-30,64
2921,2016-05-20,64
37581,2016-09-02,64
37581,2016-04-01,64
41821,2016-01-08,64
37581,2016-08-26,64
42277,2016-11-11,64
41821,2016-05-27,64
36718,2016-12-09,64
36718,2016-06-10,64
41821,2016-04-15,64
2921,2016-04-01,64
1284,2016-08-19,64
37581,2016-11-04,63
37581,2016-06-10,63
37581,2016-09-23,63
42277,2016-08-19,63
2921,2016-08-12,63
2921,2016-09-23,63
41821,2016-10-14,63
1284,2016-12-02,63
37581,2016-01-15,63
37581,2016-01-08,63
42277,2016-09-23,62
36718,2016-12-16,62
41821,2016-05-20,62
37581,2016-10-14,62
37581,2016-04-08,62
37581,2016-02-12,62
42277,2016-10-21,62
42277,2016-12-02,62
2921,2016-11-11,62
41821,2016-09-09,62
2921,2016-10-28,62
2921,2016-04-15,62
1284,2016-07-15,62
41821,2016-11-25,62
36718,2016-01-08,62
2921,2016-05-13,62
37581,2016-01-29,62
42277,2016-11-18,62
37581,2016-04-15,61
42277,2016-12-09,61
2921,2016-06-10,61
2921,2016-05-27,61
2921,2016-11-04,61
37581,2016-08-19,61
42277,2016-07-08,61
2921,2016-04-29,61
2921,2016-03-11,61
1284,2016-06-17,61
1284,2016-05-20,61
1284,2016-03-11,61
2921,2016-08-26,60
2921,2016-07-29,60
37581,2016-04-29,60
37581,2016-06-03,60
41821,2016-09-23,60
37581,2016-11-11,60
42277,2016-09-02,60
36718,2016-12-02,60
2921,2016-02-12,60
42277,2016-09-16,60
42277,2016-10-14,60
37581,2016-09-16,60
37581,2016-09-30,60
41821,2016-08-26,60
41821,2016-04-22,60
2921,2016-03-04,59
37581,2016-05-27,59
36718,2016-06-03,59
2921,2016-08-05,59
36718,2016-07-01,59
36718,2016-04-08,59
37581,2016-10-28,59
37581,2016-01-22,59
1284,2016-10-21,58
2921,2016-04-22,58
1284,2016-03-18,58
41821,2016-08-05,58
41821,2016-02-12,58
1284,2016-07-08,58
42277,2016-04-22,58
41821,2016-05-06,58
37581,2016-10-07,58
36718,2016-07-15,58
36718,2016-06-24,58
36718,2016-03-25,58
42277,2016-04-08,58
37581,2016-02-05,58
41821,2016-10-07,58
36718,2016-01-15,57
42277,2016-04-29,57
41821,2016-03-25,57
1284,2016-01-29,57
2921,2016-12-30,57
2921,2016-07-01,57
37581,2016-03-25,57
41821,2016-08-12,57
41821,2016-02-19,57
36718,2016-06-17,57
41821,2016-05-13,56
37581,2016-05-20,56
41821,2016-04-29,56
2921,2016-01-08,56
42277,2016-09-30,56
1284,2016-09-30,56
42277,2016-07-01,56
1284,2016-04-15,56
1284,2016-11-04,56
1284,2016-10-28,56
1284,2016-07-01,56
42277,2016-10-07,56
1284,2016-04-29,55
42277,2016-08-05,55
2921,2016-06-03,55
1284,2016-04-22,55
36718,2016-03-04,55
42277,2016-10-28,55
36718,2016-04-01,55
42277,2016-04-15,55
1284,2016-08-12,55
1284,2016-07-29,55
1284,2016-02-19,55
37581,2016-05-13,55
1284,2016-10-07,54
42277,2016-12-30,54
42277,2016-03-18,54
41821,2016-09-16,54
36718,2016-03-18,54
42277,2016-02-26,54
2921,2016-05-06,54
1284,2016-03-04,54
1284,2016-05-27,54
1284,2016-01-22,54
42277,2016-04-01,53
2921,2016-07-22,53
2921,2016-02-19,53
42277,2016-05-20,53
37581,2016-05-06,53
1284,2016-08-05,53
1284,2016-01-08,53
37581,2016-09-09,53
2921,2016-06-17,53
42277,2016-11-25,52
36718,2016-04-15,52
2921,2016-11-25,52
36718,2016-03-11,52
42277,2016-03-11,52
1284,2016-05-13,52
2921,2016-03-18,52
37581,2016-04-22,52
1284,2016-06-10,52
1284,2016-09-02,52
1284,2016-12-16,52
29777,2016-07-01,51
1284,2016-02-26,51
36718,2016-05-27,51
32904,2016-09-30,51
1284,2016-10-14,51
2921,2016-03-25,51
1284,2016-03-25,51
36718,2016-07-08,51
42277,2016-08-12,51
37581,2016-12-30,51
29777,2016-01-08,51
37581,2016-11-25,51
36718,2016-02-26,50
42277,2016-06-03,50
1284,2016-11-11,50
42277,2016-01-08,50
35004,2016-09-23,50
32904,2016-07-15,50
32904,2016-10-28,50
2921,2016-04-08,49
35004,2016-10-21,49
1284,2016-01-15,49
35004,2016-12-16,49
35004,2016-12-23,49
36718,2016-02-19,49
35004,2016-08-19,49
756,2016-12-30,49
35004,2016-11-11,49
42277,2016-05-13,49
756,2016-07-15,49
1284,2016-05-06,48
756,2016-07-01,48
32904,2016-09-02,48
2921,2016-02-05,48
35004,2016-12-09,48
32904,2016-12-02,48
35004,2016-07-29,48
35004,2016-03-04,48
35004,2016-09-09,48
2921,2016-01-15,48
32904,2016-09-16,48
35004,2016-11-18,48
36718,2016-05-13,48
32904,2016-12-16,48
35004,2016-12-02,48
32904,2016-06-17,48
32904,2016-11-11,48
36718,2016-02-05,48
35004,2016-08-12,48
1284,2016-02-05,48
32904,2016-11-25,47
32904,2016-09-23,47
35004,2016-12-30,47
1284,2016-06-24,47
35004,2016-08-05,47
32904,2016-08-12,47
1284,2016-09-23,47
1284,2016-11-25,47
2921,2016-01-29,47
42277,2016-03-25,47
35004,2016-11-04,47
42277,2016-03-04,47
35004,2016-02-19,47
35004,2016-07-22,47
35004,2016-09-30,47
32904,2016-06-24,47
32904,2016-09-09,47
35004,2016-10-28,47
756,2016-09-30,47
35004,2016-05-27,46
32904,2016-07-01,46
35004,2016-08-26,46
35004,2016-09-16,46
32904,2016-11-18,46
32904,2016-12-23,46
32904,2016-08-26,46
41495,2016-03-04,46
32904,2016-03-11,46
29777,2016-02-12,46
32904,2016-10-07,46
32904,2016-07-29,46
41495,2016-07-22,46
32904,2016-04-15,46
32904,2016-10-21,46
32904,2016-07-08,46
35004,2016-06-17,46
32904,2016-06-10,46
35004,2016-09-02,46
35004,2016-10-14,46
32904,2016-12-09,46
32904,2016-08-05,46
35004,2016-10-07,46
32904,2016-08-19,45
2921,2016-02-26,45
756,2016-12-16,45
756,2016-06-10,45
36718,2016-02-12,45
32904,2016-11-04,45
35004,2016-02-26,45
32904,2016-04-22,45
32904,2016-04-01,45
32904,2016-05-20,45
35004,2016-06-10,45
35004,2016-11-25,45
32904,2016-01-22,45
42277,2016-02-19,45
32904,2016-06-03,45
32904,2016-07-22,45
32904,2016-04-29,45
32904,2016-10-14,45
756,2016-08-19,45
35004,2016-07-08,45
42277,2016-02-12,44
32904,2016-04-08,44
32904,2016-02-19,44
35004,2016-06-24,44
35004,2016-07-15,44
32904,2016-05-06,44
32904,2016-01-29,44
36718,2016-01-29,44
756,2016-05-20,44
41495,2016-02-19,44
756,2016-12-02,44
756,2016-12-09,44
32904,2016-03-04,44
32904,2016-03-25,44
41495,2016-06-17,43
1284,2016-06-03,43
41495,2016-02-12,43
41495,2016-07-15,43
32904,2016-01-15,43
41495,2016-08-05,43
756,2016-06-17,43
35004,2016-04-29,43
756,2016-05-27,43
35004,2016-07-01,43
35004,2016-05-13,43
32904,2016-05-27,43
35004,2016-04-15,43
35004,2016-05-20,43
35004,2016-04-01,43
32904,2016-02-05,43
35004,2016-03-18,43
35004,2016-06-03,43
1284,2016-02-12,43
29777,2016-05-20,43
35004,2016-01-22,42
32904,2016-05-13,42
32904,2016-12-30,42
35004,2016-03-11,42
756,2016-09-23,42
756,2016-12-23,42
756,2016-06-24,42
756,2016-02-12,42
32904,2016-03-18,42
29777,2016-01-15,42
1284,2016-09-09,42
42277,2016-05-06,42
41495,2016-06-10,42
41495,2016-05-20,42
756,2016-10-07,42
756,2016-08-26,42
756,2016-10-21,42
1284,2016-09-16,42
32904,2016-01-08,42
32904,2016-02-12,42
41495,2016-05-27,41
42277,2016-01-29,41
39095,2016-04-01,41
39095,2016-05-13,41
39095,2016-10-21,41
756,2016-04-01,41
1284,2016-12-30,41
35004,2016-04-22,41
35004,2016-05-06,41
756,2016-07-22,41
756,2016-11-18,41
39095,2016-04-15,41
36718,2016-01-22,41
35004,2016-01-08,41
35004,2016-04-08,41
35004,2016-02-05,41
35004,2016-03-25,41
32904,2016-02-26,41
756,2016-01-15,41
756,2016-06-03,40
39095,2016-11-11,40
39095,2016-06-10,40
39095,2016-07-08,40
39095,2016-07-15,40
39095,2016-05-06,40
39095,2016-06-03,40
29777,2016-10-07,40
41495,2016-03-18,40
39095,2016-09-02,40
41495,2016-02-26,40
39095,2016-09-09,40
756,2016-11-04,40
41495,2016-01-15,40
29777,2016-07-08,40
39095,2016-12-16,40
39095,2016-12-23,40
39095,2016-04-22,40
39095,2016-04-29,40
756,2016-04-29,40
756,2016-04-22,40
