issuer_id,week_end,n_bonds
33695,2017-06-23,308
33695,2017-06-30,305
33695,2017-03-24,305
33695,2017-10-20,302
33695,2017-12-01,301
33695,2017-02-03,300
33695,2017-03-31,300
33695,2017-05-19,295
33695,2017-07-21,294
33695,2017-05-12,293
33695,2017-04-21,293
33695,2017-01-20,291
33695,2017-04-28,289
33695,2017-12-15,289
33695,2017-03-03,289
33695,2017-01-27,289
33695,2017-10-27,287
33695,2017-01-13,286
33695,2017-06-16,286
33695,2017-02-10,286
1771,2017-11-17,285
33695,2017-12-08,283
33695,2017-12-22,282
33695,2017-04-07,281
33695,2017-05-05,281
1771,2017-12-01,281
33695,2017-09-29,279
1771,2017-12-08,279
33695,2017-02-17,278
33695,2017-10-06,278
33695,2017-06-09,277
33695,2017-09-22,277
33695,2017-11-17,276
33695,2017-01-06,275
33695,2017-09-15,274
1771,2017-12-15,274
33695,2017-06-02,274
33695,2017-07-28,273
33695,2017-07-14,272
33695,2017-08-11,269
33695,2017-08-04,269
1771,2017-11-10,267
33695,2017-05-26,267
1771,2017-02-10,266
1771,2017-01-13,266
33695,2017-03-10,265
33695,2017-09-01,265
1771,2017-02-03,264
33695,2017-11-10,264
1771,2017-12-22,264
33695,2017-08-25,263
33695,2017-11-03,263
33695,2017-02-24,263
1771,2017-09-01,263
33695,2017-08-18,262
1771,2017-01-27,262
1771,2017-03-24,261
1771,2017-06-30,261
1771,2017-02-17,260
1771,2017-03-10,260
1771,2017-04-21,260
33695,2017-03-17,260
1771,2017-09-22,260
1771,2017-03-03,260
33695,2017-10-13,259
1771,2017-06-09,258
1771,2017-03-17,257
1771,2017-10-20,257
1771,2017-01-06,257
1771,2017-05-19,256
1771,2017-04-28,256
1771,2017-11-03,255
1771,2017-11-24,255
33695,2017-09-08,254
1771,2017-10-27,253
1771,2017-07-21,252
1771,2017-01-20,250
1771,2017-05-26,250
1771,2017-06-23,249
1771,2017-06-02,248
1771,2017-08-11,248
1771,2017-08-25,246
1771,2017-09-15,246
1771,2017-09-08,246
33695,2017-04-14,246
1771,2017-02-24,244
1771,2017-07-28,243
1771,2017-08-04,243
1771,2017-05-12,242
33695,2017-12-29,241
1771,2017-04-07,241
1771,2017-10-13,240
1771,2017-07-14,240
1771,2017-09-29,239
1771,2017-05-05,238
1771,2017-10-06,238
1771,2017-03-31,237
1771,2017-08-18,236
1771,2017-12-29,232
1771,2017-06-16,227
33695,2017-07-07,222
33695,2017-11-24,222
1771,2017-04-14,215
1771,2017-07-07,205
33717,2017-05-19,114
33717,2017-06-09,112
33717,2017-06-16,111
33717,2017-06-02,110
33717,2017-09-29,109
33717,2017-12-08,108
33717,2017-06-30,108
33717,2017-09-15,108
33717,2017-04-28,107
33717,2017-06-23,107
41821,2017-05-19,107
33717,2017-08-04,107
33717,2017-05-05,106
33717,2017-03-24,106
33717,2017-08-11,105
33717,2017-09-22,105
33717,2017-10-27,105
33717,2017-01-13,105
33717,2017-05-12,105
33717,2017-03-31,105
41821,2017-11-03,104
33717,2017-12-01,104
33717,2017-10-06,104
33717,2017-04-21,103
33717,2017-12-15,103
33717,2017-05-26,103
33717,2017-01-06,103
33717,2017-07-21,103
33717,2017-07-14,103
33717,2017-04-07,103
42277,2017-09-01,102
33717,2017-12-22,102
41821,2017-01-06,102
33717,2017-07-28,102
33717,2017-03-10,102
33717,2017-11-10,102
33717,2017-03-17,102
33717,2017-03-03,101
33717,2017-02-17,101
33717,2017-09-01,101
33717,2017-11-03,100
42277,2017-12-22,100
33717,2017-10-20,99
42277,2017-09-29,98
2921,2017-12-22,98
33717,2017-08-25,98
33717,2017-02-03,98
33717,2017-02-24,97
33717,2017-08-18,97
33717,2017-10-13,97
41821,2017-10-27,96
33717,2017-11-17,96
33717,2017-02-10,96
33717,2017-01-27,95
41821,2017-11-17,95
42277,2017-08-25,94
42277,2017-10-20,93
2921,2017-06-23,93
33717,2017-12-29,93
42277,2017-08-04,93
42277,2017-12-15,92
42277,2017-11-10,92
36718,2017-01-27,92
33717,2017-01-20,91
41821,2017-03-31,91
33717,2017-09-08,91
33717,2017-07-07,91
33717,2017-11-24,90
2921,2017-09-29,90
36718,2017-02-03,90
42277,2017-12-29,90
42277,2017-12-01,90
41821,2017-07-21,89
42277,2017-06-16,89
33717,2017-04-14,89
42277,2017-06-09,89
41821,2017-04-21,89
41821,2017-05-26,89
41821,2017-12-01,88
36718,2017-01-06,88
2921,2017-12-15,88
42277,2017-09-22,88
42277,2017-11-03,88
42277,2017-12-08,88
42277,2017-10-27,88
2921,2017-12-08,88
2921,2017-05-19,88
41821,2017-11-10,87
36718,2017-01-13,86
2921,2017-12-01,86
41821,2017-07-14,86
42277,2017-07-14,86
41821,2017-05-12,86
2921,2017-09-08,85
2921,2017-06-09,85
42277,2017-08-18,85
42277,2017-09-15,85
42277,2017-07-21,85
41821,2017-08-11,84
2921,2017-06-30,84
42277,2017-06-23,84
42277,2017-03-10,84
36718,2017-11-03,84
42277,2017-06-02,84
2921,2017-07-14,83
41821,2017-06-09,83
41821,2017-04-07,82
2921,2017-10-20,82
2921,2017-05-26,82
41821,2017-02-17,82
2921,2017-11-10,82
42277,2017-10-13,81
2921,2017-09-22,81
41821,2017-09-01,81
42277,2017-09-08,81
41821,2017-04-28,80
41821,2017-06-16,80
41821,2017-06-30,80
42277,2017-07-28,79
2921,2017-10-13,79
41821,2017-02-03,79
36718,2017-02-10,79
36718,2017-12-15,79
41821,2017-07-28,79
41821,2017-03-17,78
41821,2017-06-23,78
36718,2017-01-20,78
42277,2017-06-30,78
42277,2017-05-26,77
42277,2017-10-06,77
42277,2017-11-17,77
2921,2017-11-17,77
2921,2017-03-31,77
