issuer_id,week_end,n_bonds
1771,2011-07-29,495
1771,2011-08-05,492
1771,2011-06-17,491
1771,2011-04-29,491
1771,2011-01-07,489
1771,2011-02-18,487
1771,2011-11-18,482
1771,2011-08-12,482
1771,2011-06-24,480
1771,2011-03-18,480
1771,2011-05-06,478
1771,2011-05-20,476
1771,2011-07-01,476
1771,2011-04-01,473
1771,2011-12-02,473
1771,2011-05-27,473
1771,2011-07-22,469
1771,2011-04-08,468
1771,2011-07-15,467
1771,2011-02-11,467
1771,2011-12-09,466
1771,2011-01-14,465
1771,2011-03-25,462
1771,2011-08-19,461
1771,2011-06-10,461
1771,2011-09-23,460
1771,2011-03-11,459
1771,2011-02-25,456
1771,2011-12-16,455
1771,2011-03-04,454
1771,2011-02-04,450
1771,2011-08-26,448
1771,2011-04-15,447
1771,2011-12-23,445
1771,2011-05-13,444
1771,2011-01-21,444
1771,2011-09-30,437
1771,2011-09-16,437
1771,2011-10-21,436
1771,2011-10-28,435
1771,2011-07-08,434
1771,2011-10-14,433
1771,2011-01-28,432
1771,2011-04-22,432
33717,2011-08-12,431
1771,2011-06-03,428
1771,2011-11-04,425
33717,2011-08-05,417
33717,2011-07-29,416
1771,2011-09-02,414
1771,2011-11-11,410
33717,2011-08-26,408
1771,2011-10-07,405
33717,2011-08-19,394
33717,2011-09-23,390
1771,2011-09-09,383
1771,2011-11-25,380
33717,2011-07-22,373
33717,2011-09-16,368
1771,2011-12-30,367
33717,2011-09-30,364
33717,2011-12-23,364
33717,2011-12-09,363
33717,2011-11-18,355
33717,2011-02-18,353
33717,2011-06-24,352
33717,2011-06-17,351
33717,2011-10-21,350
33717,2011-05-20,349
33717,2011-12-16,349
33717,2011-09-09,347
33717,2011-12-02,347
33717,2011-05-13,344
33717,2011-04-29,344
33717,2011-01-07,343
33717,2011-06-10,340
33717,2011-03-18,340
33717,2011-03-25,336
33717,2011-10-28,333
33717,2011-12-30,332
33717,2011-10-07,331
33717,2011-10-14,326
33717,2011-07-15,326
33717,2011-03-11,326
33717,2011-03-04,326
33717,2011-04-01,325
33717,2011-05-06,323
33717,2011-04-08,318
33717,2011-01-28,318
33717,2011-09-02,316
33717,2011-02-04,315
33717,2011-04-15,313
33717,2011-05-27,313
33717,2011-07-01,312
33717,2011-06-03,309
33717,2011-04-22,307
33717,2011-02-11,307
33717,2011-01-14,305
33717,2011-07-08,304
33717,2011-01-21,302
33717,2011-02-25,290
33717,2011-11-04,289
33717,2011-11-11,286
33717,2011-11-25,250
1781,2011-01-07,211
1781,2011-02-04,210
1781,2011-08-12,207
1781,2011-05-13,206
1781,2011-05-20,206
1781,2011-03-04,204
1781,2011-01-28,204
1781,2011-02-11,204
1781,2011-04-29,204
1781,2011-04-01,203
1781,2011-04-08,203
1781,2011-07-15,203
1781,2011-06-10,202
1781,2011-08-05,202
1781,2011-02-18,202
1781,2011-05-27,201
1781,2011-06-24,200
1781,2011-01-14,199
1781,2011-10-21,198
1781,2011-06-17,198
1781,2011-05-06,198
1781,2011-08-19,198
1781,2011-07-29,198
1781,2011-04-15,198
1781,2011-01-21,198
1781,2011-03-25,198
1781,2011-02-25,197
1781,2011-03-11,196
1781,2011-10-28,195
1781,2011-04-22,193
1781,2011-07-22,193
1781,2011-03-18,192
1781,2011-12-09,191
1781,2011-07-08,189
1781,2011-12-16,188
1781,2011-09-16,187
1781,2011-07-01,186
1781,2011-06-03,185
1781,2011-08-26,184
1781,2011-09-23,184
1781,2011-11-04,184
1781,2011-09-02,180
1781,2011-12-23,179
1781,2011-11-11,177
1781,2011-12-02,177
1781,2011-09-30,176
1781,2011-11-18,175
1781,2011-09-09,174
36133,2011-01-07,171
1781,2011-10-07,169
1781,2011-10-14,168
36133,2011-05-20,168
36133,2011-03-18,167
36133,2011-04-29,166
36133,2011-05-06,166
36133,2011-07-22,164
36133,2011-08-26,163
36133,2011-02-18,163
36133,2011-12-16,163
36133,2011-04-15,161
36133,2011-05-13,161
36133,2011-08-12,160
36133,2011-05-27,160
36133,2011-07-29,159
36133,2011-04-08,158
36133,2011-06-17,157
36133,2011-08-05,157
36133,2011-06-24,156
1781,2011-12-30,156
36133,2011-08-19,156
36133,2011-04-22,155
1781,2011-11-25,154
36133,2011-01-28,153
36133,2011-03-25,153
36133,2011-04-01,152
36133,2011-06-03,152
36133,2011-02-04,152
36133,2011-07-15,151
38268,2011-01-07,150
36133,2011-03-11,149
36133,2011-03-04,149
36133,2011-11-18,148
36133,2011-06-10,147
36133,2011-02-11,145
36133,2011-01-14,144
36133,2011-02-25,144
36718,2011-03-11,144
36718,2011-05-20,144
36133,2011-10-14,144
36718,2011-01-14,143
36133,2011-09-16,143
36133,2011-01-21,143
36718,2011-04-29,142
33695,2011-12-16,142
36133,2011-07-01,142
38268,2011-01-14,142
36133,2011-10-28,141
36133,2011-10-21,139
38268,2011-02-11,137
