issuer_id,week_end,n_bonds
33695,2020-03-06,296
33695,2020-02-28,284
33695,2020-02-07,258
33695,2020-02-21,254
33695,2020-01-31,253
33695,2020-01-17,249
33695,2020-07-31,248
33695,2020-03-27,248
33695,2020-03-13,248
33695,2020-12-04,247
33695,2020-07-10,247
33695,2020-07-17,247
33695,2020-02-14,245
33695,2020-08-28,245
33695,2020-06-12,241
33695,2020-04-17,239
33695,2020-07-24,239
33695,2020-01-10,239
33695,2020-08-14,238
33695,2020-12-18,238
33695,2020-10-23,238
33695,2020-11-20,238
33695,2020-09-04,235
1771,2020-04-17,234
33695,2020-08-21,233
33695,2020-09-18,232
1771,2020-03-06,231
1771,2020-02-28,230
33695,2020-01-24,229
33695,2020-04-03,229
1771,2020-03-27,229
1771,2020-02-14,228
1771,2020-01-17,226
1771,2020-01-31,225
33695,2020-10-09,225
1771,2020-04-03,224
33695,2020-10-02,224
33695,2020-11-13,222
33695,2020-05-01,221
1771,2020-02-21,220
33695,2020-12-11,220
33695,2020-04-24,219
33695,2020-05-29,218
33695,2020-05-15,218
1771,2020-01-10,218
33695,2020-06-26,218
33695,2020-09-25,217
33695,2020-10-16,217
33695,2020-06-19,217
1771,2020-04-24,216
1771,2020-01-24,216
33695,2020-04-10,216
1771,2020-05-22,216
1771,2020-04-10,216
1771,2020-02-07,215
33695,2020-08-07,215
33695,2020-10-30,214
1771,2020-06-05,213
1771,2020-03-13,212
33695,2020-11-27,211
33695,2020-05-22,209
33695,2020-11-06,209
33695,2020-03-20,207
1771,2020-05-15,206
33695,2020-06-05,205
33695,2020-05-08,205
1771,2020-09-18,205
33695,2020-07-03,204
1771,2020-05-01,204
33695,2020-09-11,204
1771,2020-05-08,203
1771,2020-06-19,203
33695,2020-12-25,200
33695,2021-01-01,199
1771,2020-05-29,199
1771,2020-06-26,197
1771,2020-09-04,197
1771,2020-07-31,196
1771,2020-08-07,196
1771,2020-08-14,195
1771,2020-07-10,194
1771,2020-10-09,194
1771,2020-03-20,192
1771,2020-09-11,189
1771,2020-08-28,188
1771,2020-07-24,188
1771,2020-07-17,188
1771,2020-12-04,187
