perm_id,mean_monthly,ann_sharpe,cumulative_return,max_drawdown
0,0.00018488466934915291,0.7522859217363619,0.0024018099975950946,-0.0019191166849056307
1,-0.0001021846224721672,-0.3921082145896967,-0.001332473000919543,-0.001124986744660439
2,-0.0003502582655003664,-2.3721144111918737,-0.004545364159234566,-0.00432280494430326
3,3.8310084918602414e-05,0.14075394686460707,0.0004928108552786359,-0.0023749315545201766
4,-0.00029983206147948533,-1.2317486770776376,-0.0038950647575336506,-0.00516751207319921
5,-0.00016437191467941003,-0.6855099820427103,-0.0021388617586036718,-0.004389816834368121
6,-0.00025182134772149147,-1.2659867518836356,-0.0032715780047057885,-0.004459321115165338
7,6.135693845639425e-05,0.21704074069300702,0.0007921752572397356,-0.003361668915421556
8,-0.0004417431905074387,-2.235252766909024,-0.0057302641309202595,-0.006516886489816076
9,0.000273215624061589,1.5623424172949645,0.003555423458122098,-0.0005854170217353127
10,0.00017343522866723938,0.9066442293551066,0.002254365520047097,-0.0017560751914266204
11,-0.00017547499520525556,-1.1236784650336826,-0.0022805267226819748,-0.002610208734092012
12,-0.0003855124435056291,-2.0323604620565456,-0.0050026658923925105,-0.005970465072403064
13,-0.00028537261016020675,-0.8995538719244064,-0.003710720374106913,-0.0049553388972803925
14,0.000190689684018377,0.8100658463169651,0.002477805977446401,-0.001616543448631047
15,-0.00028537123856535804,-1.3166136917063391,-0.0037068530804302835,-0.00566064210298145
16,-0.0005212612634213185,-2.103594257183141,-0.0067596388712062305,-0.007498846534248482
17,-0.0007052367258956489,-4.045906155446469,-0.009131553995750163,-0.00847772909983624
18,-0.0002469726986060735,-1.0885317940641492,-0.003209587869845265,-0.003768715526316857
19,-1.2086380696738171e-05,-0.04878372792541251,-0.00016152915084355346,-0.0025282949009882705
20,3.998249546505978e-05,0.162703867965005,0.0005155463725177167,-0.002808647315726609
21,-5.642186749203756e-05,-0.2527381789162634,-0.0007368204363557007,-0.0026618904806222643
22,0.00031645952732128695,1.2482981313277612,0.004117151758313842,-0.0006820847183927059
23,0.00031020693889676447,0.970986312469731,0.004032831334178644,-0.001745027747236505
24,-6.130215011218783e-05,-0.34287673347699094,-0.0007989355075483928,-0.0022246238175458455
25,6.6938627976809e-05,0.3016096296653207,0.0008670020441126081,-0.0036477279643110094
26,-0.0004110761989884378,-1.7569649206410287,-0.005334753760103617,-0.004855044561646871
27,-0.0003127858020407163,-2.2686949613850516,-0.004059957178088713,-0.003952831188691719
28,0.0005156762513737555,3.347762818621122,0.0067228541015551535,-0.0006061326403413725
29,-0.00040262140438028276,-1.9402971613970912,-0.005224539240702986,-0.0054905669266950285
30,0.00025714957412732064,1.2512930230297377,0.0033450585265679678,-0.00033697961475542826
31,8.624005289344211e-05,0.5008207778192555,0.0011195642066235134,-0.001523631535129022
32,0.0001107277313162873,0.7110903065136729,0.00143866978023377,-0.0007466820919161954
33,0.0001116122926382898,0.5097420032836514,0.0014484763197259998,-0.0019076660616681451
34,-0.0001308986056953755,-0.5641459963315582,-0.001704217768255023,-0.003668006499928489
35,-8.025647500114309e-05,-0.40036766954411224,-0.0010457221478754608,-0.0012559365878557216
36,-0.0002164074873821236,-0.7510507407845793,-0.0028156124108604796,-0.006508653171693135
37,6.668016786577451e-05,0.28477488130126366,0.0008632404190633824,-0.0014070851477292479
38,-0.0001903331040308517,-0.9598750404864311,-0.002474330946631631,-0.0032309602964494255
39,-0.000263978950573223,-1.2682039969332852,-0.003429404905096578,-0.004324254903918856
40,-0.00020658052424321472,-1.1582814801327201,-0.0026845057487772106,-0.002713974458344204
41,0.00033471928077418545,1.323621355645042,0.004355477873775104,-0.0023615948145409016
42,-0.00018993492985654848,-0.9840384841525914,-0.0024690178794227746,-0.002760904728469016
43,0.0001002014602564218,0.5917910873558678,0.0013013357348352628,-0.0005982311749954672
44,4.609598125678652e-05,0.2398887948459424,0.0005967530207611205,-0.0016013418305095284
45,0.0001167995181370899,0.9368287545727108,0.0015183377401795095,-0.0004679001397865923
46,0.00015722408308040575,0.6099816241628235,0.0020410509572290625,-0.0014991569019933149
47,0.0001755213993419439,0.9144161010727947,0.0022815251273093917,-0.001507051879234056
48,5.816604334055334e-05,0.29573966850421435,0.000753634158960903,-0.002088689802844157
49,6.549894675965025e-05,0.2968003971512929,0.0008483128287541941,-0.002030933744527008
50,-0.00019471825480079716,-1.539568626087521,-0.002529531451359701,-0.003061482202460719
51,-0.00010107967154534449,-0.6468593810514361,-0.001314995635512739,-0.002421500920942954
52,-0.00021552710913924639,-1.1166143510706337,-0.0028009078263606657,-0.004074650770071631
53,-0.00027140679335691345,-1.6456580374437189,-0.003524501194973162,-0.0035542751801278527
54,-0.00021986228631263411,-1.0157091352110683,-0.0028578067371243243,-0.0032255531515350544
55,0.000507284496248032,2.4084075675600856,0.0066115950488963016,-0.0011641416290610884
56,-0.00029900719957742436,-1.2352458130165556,-0.003884331335036184,-0.004601999240500421
57,-0.0002033131282361583,-0.6912698102478945,-0.002646063715522451,-0.0047192599276719704
58,-0.0001222402274853367,-0.5732357478666582,-0.0015912275781535534,-0.0016374817296143096
59,-4.781113617818151e-05,-0.22388501520726575,-0.0006246502164336531,-0.0036219349572454984
60,-0.00022500196223376474,-1.1798976674931532,-0.0029236913929373554,-0.0035104203350275753
61,-2.949719842297488e-05,-0.19324274627038723,-0.00038507248234020963,-0.0016385857755343292
62,0.00019273337663487858,0.8668657660576483,0.0025048664895979122,-0.0018314177667438925
63,-2.1593017370590587e-05,-0.09269119990138504,-0.00028457763001421554,-0.002154510748376026
64,-0.00011772110063237588,-0.573922887882264,-0.001532320323255898,-0.00191412369327415
65,0.0005060100353492098,1.8989866485878777,0.006592996942406337,-0.0016147772527719262
66,8.58851680313503e-05,0.4313079128795265,0.0011142258959899731,-0.0018021215425937376
67,7.917387387677623e-06,0.02918558392697572,9.763058402656455e-05,-0.0022489724392533716
68,-0.00010668647041408132,-0.5525643342372386,-0.0013887181845044783,-0.0029469618348630933
69,-1.2573234795080578e-05,-0.07005433909414192,-0.0001657578627515255,-0.001480889270570107
70,4.951958965242817e-05,0.2654883661710757,0.0006414390692510707,-0.0016794442929662923
71,7.955328073546676e-06,0.041345563645414606,0.00010075777840579114,-0.0017322322558747105
72,0.0005215659772494916,2.239784239286597,0.00679768953763471,-0.0008736099664335972
73,-0.00018861616194868947,-1.0656846482460867,-0.002451487969170163,-0.0025512352380816505
74,-0.0002931231614065779,-1.0557404725166488,-0.003809436689612866,-0.005655082337681194
75,1.6264964069107113e-05,0.09381786548604293,0.00020930030517885,-0.002212625257074663
76,0.00023648516526646827,1.54972162153562,0.0030769923437972135,-0.0007367466751028173
77,3.6418398420756764e-05,0.15249597574707197,0.000469434598484364,-0.0023626938894030225
78,0.00022012601245356464,0.9909663809549587,0.002861859108724163,-0.0015594339641553656
