issuer_id,week_end,n_bonds
33695,2023-11-17,317
33695,2023-10-20,315
33695,2023-12-15,313
33695,2023-10-27,310
33695,2023-12-08,304
33695,2023-12-01,303
33695,2023-11-03,303
33695,2023-11-10,293
33695,2023-03-24,292
33695,2023-10-06,289
33695,2023-12-22,280
33695,2023-03-31,276
33695,2023-07-14,275
33695,2023-06-30,271
33695,2023-10-13,269
33695,2023-09-22,269
33695,2023-07-21,269
33695,2023-08-18,267
33695,2023-09-01,266
33695,2023-08-25,265
33695,2023-05-26,265
33695,2023-04-21,264
33695,2023-12-29,263
33695,2023-08-04,262
33695,2023-06-23,260
33695,2023-07-28,259
33695,2023-04-14,258
33695,2023-06-09,258
33695,2023-04-28,257
33695,2023-06-16,257
33695,2023-05-05,257
33695,2023-09-15,256
33695,2023-09-29,255
33695,2023-01-06,253
33695,2023-02-10,252
33695,2023-03-03,251
33695,2023-02-03,251
33695,2023-08-11,251
33695,2023-05-19,251
33695,2023-03-10,247
33695,2023-05-12,243
33695,2023-03-17,242
33695,2023-04-07,241
33695,2023-01-27,240
33695,2023-06-02,236
33695,2023-09-08,235
33695,2023-01-13,233
33695,2023-02-17,228
33695,2023-11-24,227
33695,2023-07-07,226
33695,2023-01-20,223
33695,2023-02-24,214
1771,2023-05-26,145
1771,2023-11-17,142
1771,2023-10-27,140
1771,2023-01-06,138
1771,2023-12-22,136
1771,2023-10-06,134
1771,2023-12-15,134
1771,2023-12-08,134
1771,2023-01-13,133
1771,2023-10-20,132
1771,2023-07-28,130
1771,2023-06-09,130
1771,2023-01-20,130
1771,2023-03-10,130
1771,2023-11-03,130
1771,2023-04-28,129
1771,2023-01-27,128
1771,2023-03-24,128
1771,2023-08-11,128
1771,2023-12-01,128
1771,2023-07-14,128
1771,2023-09-29,127
1771,2023-09-01,126
1771,2023-06-30,126
1771,2023-11-10,126
1771,2023-03-31,125
1771,2023-06-23,125
1771,2023-05-19,125
1771,2023-05-05,125
1771,2023-10-13,125
1771,2023-09-22,124
1771,2023-09-15,124
1771,2023-06-02,124
1771,2023-06-16,122
1771,2023-04-14,122
1771,2023-07-21,121
1771,2023-04-21,120
1771,2023-05-12,119
1771,2023-03-03,119
1771,2023-08-04,119
1771,2023-02-10,118
1771,2023-03-17,117
1771,2023-08-18,117
1771,2023-02-03,117
1771,2023-02-17,116
1771,2023-11-24,116
1771,2023-04-07,115
35499,2023-12-08,115
1771,2023-07-07,111
35499,2023-11-17,111
1771,2023-12-29,109
1771,2023-08-25,107
35499,2023-11-10,105
35499,2023-12-01,105
35499,2023-10-20,105
1771,2023-09-08,104
35499,2023-11-24,102
33717,2023-11-17,101
35499,2023-07-14,100
35499,2023-05-19,100
35499,2023-09-01,100
32904,2023-12-15,99
35499,2023-10-27,99
35499,2023-09-29,98
35499,2023-08-11,98
33717,2023-12-15,98
33717,2023-10-27,98
35499,2023-11-03,97
35499,2023-09-22,96
35499,2023-01-13,96
35499,2023-12-15,96
33717,2023-11-10,96
35499,2023-08-18,95
1771,2023-02-24,95
35499,2023-08-04,95
35499,2023-08-25,94
35499,2023-07-28,93
35499,2023-09-15,93
35499,2023-10-06,93
35499,2023-04-28,92
35499,2023-07-21,92
35499,2023-05-12,92
35499,2023-02-10,92
33717,2023-10-20,91
32904,2023-10-27,91
35499,2023-12-22,91
32904,2023-10-20,90
42277,2023-11-17,90
35499,2023-05-26,90
32904,2023-11-03,90
35499,2023-06-30,89
33717,2023-09-29,89
32904,2023-12-22,88
4130,2023-12-22,88
35499,2023-02-03,88
32904,2023-11-17,88
44541,2023-03-24,88
33717,2023-12-08,88
35499,2023-06-16,87
32904,2023-09-22,87
32904,2023-10-06,87
32904,2023-12-01,87
35499,2023-03-10,87
35499,2023-03-03,86
35499,2023-01-06,86
4130,2023-12-15,86
33717,2023-11-03,86
35499,2023-06-09,86
35499,2023-09-08,86
44541,2023-03-17,84
35499,2023-03-24,84
42277,2023-11-03,84
32904,2023-08-18,84
32904,2023-12-08,84
35499,2023-01-27,84
33717,2023-09-22,83
35499,2023-01-20,83
4130,2023-10-20,83
35499,2023-10-13,83
35499,2023-04-21,83
32904,2023-11-24,83
33717,2023-12-22,83
4130,2023-11-03,82
32904,2023-09-29,82
35499,2023-12-29,82
35499,2023-02-17,82
35499,2023-04-07,81
32904,2023-09-15,81
2921,2023-12-22,81
4130,2023-12-01,81
32904,2023-07-21,81
33717,2023-12-01,81
35499,2023-06-23,80
32904,2023-09-01,80
8276,2023-11-03,80
32904,2023-06-30,80
32904,2023-07-14,80
35499,2023-05-05,80
32904,2023-11-10,80
33717,2023-07-21,80
35499,2023-02-24,80
33717,2023-10-13,79
35499,2023-06-02,79
35499,2023-03-31,79
32904,2023-08-04,79
4130,2023-03-24,79
4130,2023-09-15,78
42277,2023-11-10,78
33717,2023-07-28,78
32904,2023-08-11,78
33717,2023-09-01,78
33717,2023-08-25,78
2921,2023-12-01,78
33717,2023-10-06,78
33717,2023-06-30,78
42277,2023-12-01,77
35499,2023-04-14,77
35499,2023-03-17,77
33717,2023-06-02,77
32904,2023-08-25,77
4130,2023-07-14,77
33717,2023-05-26,77
32904,2023-10-13,77
33717,2023-09-15,77
4130,2023-08-04,76
4130,2023-09-29,76
4130,2023-05-05,76
2921,2023-06-09,76
2921,2023-08-11,76
2921,2023-12-08,76
2921,2023-10-06,76
35499,2023-07-07,75
2921,2023-02-17,75
2921,2023-09-22,75
2921,2023-07-14,75
4130,2023-10-06,75
33717,2023-12-29,75
32904,2023-12-29,74
32904,2023-01-27,74
35004,2023-12-01,74
33717,2023-05-19,73
33717,2023-06-16,73
4130,2023-07-21,73
2921,2023-12-29,73
32904,2023-06-02,73
42277,2023-09-15,73
35004,2023-11-17,73
4130,2023-05-19,72
8276,2023-07-28,72
4130,2023-04-14,72
4130,2023-10-27,72
4130,2023-10-13,72
42277,2023-08-25,72
4130,2023-05-12,72
32904,2023-07-28,72
33717,2023-07-14,72
32904,2023-06-09,72
32904,2023-06-23,72
2921,2023-12-15,72
8276,2023-04-28,72
33717,2023-06-23,71
33717,2023-03-10,71
4130,2023-08-18,71
4130,2023-11-17,71
2921,2023-08-04,71
2921,2023-05-05,71
32904,2023-03-24,71
2921,2023-04-07,71
33717,2023-09-08,71
8276,2023-11-10,71
32904,2023-03-31,71
33717,2023-03-17,71
2921,2023-10-20,70
2921,2023-01-06,70
33717,2023-11-24,70
32904,2023-05-26,70
8276,2023-10-27,70
2921,2023-05-26,70
2921,2023-07-21,70
2921,2023-02-10,70
2921,2023-10-27,70
2921,2023-04-21,70
32904,2023-05-12,70
8276,2023-10-20,70
32904,2023-04-28,70
4130,2023-03-31,70
33717,2023-08-04,70
42277,2023-12-08,70
4130,2023-09-22,70
35004,2023-12-22,69
4130,2023-12-29,69
2921,2023-06-02,69
2921,2023-11-17,69
42277,2023-08-04,69
2921,2023-01-13,69
8276,2023-08-18,69
42277,2023-10-13,69
33717,2023-08-18,69
4130,2023-07-28,68
4130,2023-04-28,68
33717,2023-04-21,68
2921,2023-04-14,68
33717,2023-03-03,68
8276,2023-09-15,68
35004,2023-12-15,68
2921,2023-05-19,68
4130,2023-11-10,68
8276,2023-06-30,68
33717,2023-02-10,68
2921,2023-08-18,68
2921,2023-01-27,68
8276,2023-06-16,68
2921,2023-06-30,67
33717,2023-08-11,67
8276,2023-07-14,67
32904,2023-06-16,67
8276,2023-08-11,67
39095,2023-12-01,67
2921,2023-07-28,67
2921,2023-09-29,67
32904,2023-01-20,67
4130,2023-12-08,67
39095,2023-09-15,67
42277,2023-10-20,67
33717,2023-02-17,67
8276,2023-09-29,67
8276,2023-09-01,67
8276,2023-12-01,66
4130,2023-04-07,66
32904,2023-01-13,66
42277,2023-10-06,66
32904,2023-07-07,66
4130,2023-09-01,66
4130,2023-06-23,66
8276,2023-10-06,66
32904,2023-05-05,66
39095,2023-11-10,66
39095,2023-11-17,66
33717,2023-06-09,66
39095,2023-07-28,66
39095,2023-10-06,66
2921,2023-02-03,66
33717,2023-03-31,65
4130,2023-06-16,65
8276,2023-03-24,65
39095,2023-10-20,65
4130,2023-06-30,65
32904,2023-01-06,65
8276,2023-03-31,65
8276,2023-11-17,65
32904,2023-09-08,65
4130,2023-11-24,65
42277,2023-12-15,65
8276,2023-08-25,65
42277,2023-10-27,65
39095,2023-12-22,65
2921,2023-08-25,65
39095,2023-10-27,65
39095,2023-11-03,64
2921,2023-11-03,64
39095,2023-12-08,64
35004,2023-10-27,64
4130,2023-06-09,64
33717,2023-03-24,64
8276,2023-12-15,64
4130,2023-04-21,64
2921,2023-03-10,64
39095,2023-12-15,64
39095,2023-08-04,64
33717,2023-02-03,64
33717,2023-05-12,64
32904,2023-04-21,64
33717,2023-05-05,64
35004,2023-12-08,64
39095,2023-09-22,64
41217,2023-11-17,64
41217,2023-10-27,64
4130,2023-08-11,64
32904,2023-05-19,64
42277,2023-07-28,64
39095,2023-11-24,64
42277,2023-11-24,63
42277,2023-06-16,63
39095,2023-03-03,63
4130,2023-05-26,63
39095,2023-09-29,63
39095,2023-08-18,63
39095,2023-08-25,63
33717,2023-04-14,63
2921,2023-10-13,63
32904,2023-04-14,63
32904,2023-03-10,63
2921,2023-03-24,63
42277,2023-12-22,63
32904,2023-02-17,63
8276,2023-04-07,63
8276,2023-10-13,63
2921,2023-06-16,63
4130,2023-08-25,63
39095,2023-07-21,63
1284,2023-12-08,62
41217,2023-11-03,62
8276,2023-08-04,62
39095,2023-04-14,62
2921,2023-06-23,62
33717,2023-04-28,62
33717,2023-07-07,62
2921,2023-11-24,62
2921,2023-09-15,62
8276,2023-07-21,62
2921,2023-05-12,62
39095,2023-08-11,62
4130,2023-03-17,62
32904,2023-04-07,62
8276,2023-09-22,62
8276,2023-04-21,61
39095,2023-12-29,61
39095,2023-10-13,61
39095,2023-03-31,61
39095,2023-09-01,61
39095,2023-07-14,61
32904,2023-03-03,61
33717,2023-04-07,61
8276,2023-09-08,61
42277,2023-01-13,61
39095,2023-01-13,60
41821,2023-12-15,60
39095,2023-05-26,60
4130,2023-07-07,60
35004,2023-11-03,60
4130,2023-06-02,60
8276,2023-06-23,60
2921,2023-07-07,60
39095,2023-06-23,60
39095,2023-07-07,60
36718,2023-11-03,60
39095,2023-06-16,60
39095,2023-03-24,60
8276,2023-04-14,60
8276,2023-03-17,60
39095,2023-02-24,60
39095,2023-04-21,60
39095,2023-06-30,60
42277,2023-09-22,60
41217,2023-12-22,60
35004,2023-12-29,60
32904,2023-02-24,60
33717,2023-01-27,60
36959,2023-09-08,59
33717,2023-02-24,59
36959,2023-10-06,59
36959,2023-12-08,59
36959,2023-09-29,59
1284,2023-12-15,59
42277,2023-12-29,59
1284,2023-12-29,59
32904,2023-02-03,59
2921,2023-01-20,59
2921,2023-09-01,59
39095,2023-04-28,59
39095,2023-03-17,59
42277,2023-06-23,59
36959,2023-11-17,59
36959,2023-12-22,59
36959,2023-06-30,59
32904,2023-02-10,59
36959,2023-08-18,59
36959,2023-12-15,59
39095,2023-02-03,59
32904,2023-03-17,59
41217,2023-12-15,59
36959,2023-05-26,59
39095,2023-09-08,59
39095,2023-06-09,59
8276,2023-12-08,59
8276,2023-05-12,58
36959,2023-09-15,58
36959,2023-12-01,58
36959,2023-06-23,58
36959,2023-06-16,58
36959,2023-11-10,58
36959,2023-08-04,58
36959,2023-11-03,58
2921,2023-04-28,58
2921,2023-03-03,58
2921,2023-02-24,58
41821,2023-12-22,58
1284,2023-12-22,58
41217,2023-08-04,58
36959,2023-08-11,58
33717,2023-01-13,58
36959,2023-10-27,58
36959,2023-10-20,58
36959,2023-07-21,57
36959,2023-07-28,57
36959,2023-10-13,57
34918,2023-06-16,57
8276,2023-07-07,57
34918,2023-11-03,57
36959,2023-05-12,57
37118,2023-09-29,57
36959,2023-05-19,57
36959,2023-06-02,57
36959,2023-09-22,57
37118,2023-11-17,57
34918,2023-07-28,57
8276,2023-02-24,57
34918,2023-11-10,57
34918,2023-04-28,57
34918,2023-09-01,57
39095,2023-06-02,57
39095,2023-05-12,57
1284,2023-11-10,57
42277,2023-08-18,57
42277,2023-09-29,57
36959,2023-11-24,57
33717,2023-01-20,57
34918,2023-05-26,57
37118,2023-03-24,57
39095,2023-03-10,57
34918,2023-03-31,57
34918,2023-04-07,57
34918,2023-07-21,57
34918,2023-04-14,57
34918,2023-08-04,57
34918,2023-06-02,57
34918,2023-08-11,57
37118,2023-03-31,57
39095,2023-04-07,57
34918,2023-08-25,57
34918,2023-08-18,57
34918,2023-09-08,57
34918,2023-09-15,57
34918,2023-04-21,57
39095,2023-05-05,57
34918,2023-09-22,57
34918,2023-09-29,57
34918,2023-10-20,57
34918,2023-06-30,57
34918,2023-10-06,57
34918,2023-10-27,57
34918,2023-05-05,57
34918,2023-05-12,57
34918,2023-06-09,57
34918,2023-12-01,56
34918,2023-11-17,56
34918,2023-12-22,56
34918,2023-07-07,56
34918,2023-10-13,56
39095,2023-01-27,56
39095,2023-02-10,56
34918,2023-05-19,56
34918,2023-07-14,56
34918,2023-12-08,56
34918,2023-12-15,56
42277,2023-07-14,56
42277,2023-06-09,56
42277,2023-07-21,56
42277,2023-08-11,56
36959,2023-12-29,56
36959,2023-08-25,56
8276,2023-12-22,56
39095,2023-05-19,56
8276,2023-05-05,56
36718,2023-11-10,56
35004,2023-10-06,56
4130,2023-02-17,56
36959,2023-06-09,56
41217,2023-11-10,56
35004,2023-09-29,56
36959,2023-09-01,56
2921,2023-03-17,55
36959,2023-07-07,55
41217,2023-12-01,55
36959,2023-04-21,55
36959,2023-07-14,55
4130,2023-09-08,55
35004,2023-09-01,55
42277,2023-05-26,55
36959,2023-02-10,55
42277,2023-04-21,55
42277,2023-03-17,55
37118,2023-10-27,55
4130,2023-01-27,55
4130,2023-01-13,55
36959,2023-03-10,55
36959,2023-03-17,55
34918,2023-06-23,55
42277,2023-06-30,55
39095,2023-01-20,55
34918,2023-11-24,55
42313,2023-12-22,55
39095,2023-01-06,55
34918,2023-12-29,55
37118,2023-07-28,55
42313,2023-09-01,55
36959,2023-02-17,55
8276,2023-03-10,55
34918,2023-01-13,54
34918,2023-03-03,54
4130,2023-02-03,54
36718,2023-11-17,54
35004,2023-11-10,54
42313,2023-11-17,54
42313,2023-08-18,54
37118,2023-08-18,54
34918,2023-02-17,54
8276,2023-05-19,54
8276,2023-03-03,54
34918,2023-01-06,54
35004,2023-10-20,54
36959,2023-04-07,54
36959,2023-04-14,54
36959,2023-04-28,54
36959,2023-03-24,54
42313,2023-12-08,54
42277,2023-04-07,54
4130,2023-02-24,54
33717,2023-01-06,54
35004,2023-09-22,54
34918,2023-02-10,54
34918,2023-01-27,54
34918,2023-03-10,54
34918,2023-02-03,54
37118,2023-12-15,53
4481,2023-11-17,53
42313,2023-10-20,53
263,2023-09-15,53
36718,2023-12-01,53
35004,2023-08-11,53
8276,2023-02-10,53
263,2023-07-07,53
263,2023-09-22,53
8276,2023-06-02,53
42313,2023-12-01,53
263,2023-08-11,53
263,2023-08-04,53
263,2023-06-23,53
1284,2023-11-17,53
263,2023-05-19,53
263,2023-08-18,53
34918,2023-03-24,53
263,2023-06-30,53
37118,2023-03-17,53
39095,2023-02-17,53
34918,2023-03-17,53
37118,2023-05-26,53
263,2023-06-16,53
263,2023-05-26,53
34918,2023-01-20,53
8276,2023-05-26,53
37118,2023-08-25,53
41217,2023-09-01,53
36959,2023-02-03,53
263,2023-05-12,53
263,2023-10-27,53
36959,2023-05-05,53
263,2023-11-03,53
263,2023-09-01,53
263,2023-06-09,53
263,2023-06-02,53
263,2023-07-21,53
263,2023-07-14,53
263,2023-07-28,53
35004,2023-10-13,53
263,2023-08-25,53
36959,2023-03-31,53
263,2023-09-08,53
263,2023-10-20,53
263,2023-10-06,53
263,2023-09-29,53
36959,2023-02-24,53
36959,2023-01-13,53
263,2023-10-13,53
42277,2023-04-14,53
263,2023-11-24,52
4481,2023-12-08,52
263,2023-12-08,52
263,2023-12-01,52
42313,2023-05-12,52
