issuer_id,week_end,n_bonds
1771,2021-06-18,172
1771,2021-10-22,172
1771,2021-06-04,172
1771,2021-09-17,171
1771,2021-07-02,171
1771,2021-08-20,170
1771,2021-09-24,170
1771,2021-08-27,170
1771,2021-05-14,167
1771,2021-07-16,167
1771,2021-07-09,166
1771,2021-10-01,165
1771,2021-10-08,161
1771,2021-08-13,160
1771,2021-04-02,160
1771,2021-12-31,159
1771,2021-12-24,157
1771,2021-10-15,155
1771,2021-09-10,150
1771,2021-11-26,140
42277,2021-01-08,123
42277,2021-01-15,123
42277,2021-01-22,110
2921,2021-04-09,105
42277,2021-03-12,104
42277,2021-02-26,101
35499,2021-05-07,99
42277,2021-03-26,99
35499,2021-10-29,98
42277,2021-02-12,98
35499,2021-06-18,98
42277,2021-05-21,97
35499,2021-11-19,97
42277,2021-03-19,97
42277,2021-05-14,96
35499,2021-10-08,96
42277,2021-01-29,96
2921,2021-06-11,96
35499,2021-06-04,96
35499,2021-11-05,95
35499,2021-12-17,95
42277,2021-02-05,95
35499,2021-12-31,94
35499,2021-11-12,94
35499,2021-05-21,94
42277,2021-06-11,93
35499,2021-03-12,93
35499,2021-08-06,93
35499,2021-12-10,93
35499,2021-12-03,92
2921,2021-01-15,92
35499,2021-04-09,92
42277,2021-05-28,91
41821,2021-03-05,91
35499,2021-04-23,91
35499,2021-02-26,91
42277,2021-02-19,90
35499,2021-03-05,90
35499,2021-10-01,90
35499,2021-04-16,90
35499,2021-08-20,89
42277,2021-04-09,89
35499,2021-03-26,89
35499,2021-05-14,89
35499,2021-09-03,89
35499,2021-09-24,89
35499,2021-06-25,89
35499,2021-06-11,89
35499,2021-04-30,88
42277,2021-04-23,88
35499,2021-07-16,88
35499,2021-09-17,87
35499,2021-12-24,87
35499,2021-07-23,87
35499,2021-10-15,87
35499,2021-02-05,86
35499,2021-01-08,86
35499,2021-07-02,86
35499,2021-08-27,86
42277,2021-04-16,86
35499,2021-01-22,85
2921,2021-02-12,85
2921,2021-04-30,85
42277,2021-03-05,85
35499,2021-02-19,85
36718,2021-01-29,85
2921,2021-03-05,85
2921,2021-05-28,84
2921,2021-04-16,84
2921,2021-06-18,84
35499,2021-10-22,84
35499,2021-03-19,84
2921,2021-02-05,84
35499,2021-04-02,83
35499,2021-05-28,83
42277,2021-05-07,82
35499,2021-08-13,82
35499,2021-07-30,81
35499,2021-01-29,81
35499,2021-07-09,81
42277,2021-06-18,81
41821,2021-02-12,81
35499,2021-02-12,80
2921,2021-05-07,80
2921,2021-12-31,80
35499,2021-09-10,79
35499,2021-11-26,79
2921,2021-12-17,79
2921,2021-08-20,79
2921,2021-02-26,79
2921,2021-05-21,78
39095,2021-11-19,78
39095,2021-10-08,78
36718,2021-03-05,77
41821,2021-01-29,77
2921,2021-01-08,77
2921,2021-11-12,77
33717,2021-12-17,77
35499,2021-01-15,77
2921,2021-09-17,76
41821,2021-01-22,76
36718,2021-01-15,76
36718,2021-01-08,76
41821,2021-03-12,75
2921,2021-08-27,75
42277,2021-04-30,75
42277,2021-06-25,75
2921,2021-07-02,74
2921,2021-09-24,74
39095,2021-09-24,74
39095,2021-10-15,74
2921,2021-12-03,74
36718,2021-03-26,74
41821,2021-02-26,73
41821,2021-03-19,73
2921,2021-06-25,73
39095,2021-09-17,73
39095,2021-11-05,72
2921,2021-05-14,72
39095,2021-10-29,72
2921,2021-12-10,72
2921,2021-10-22,72
42277,2021-04-02,72
2921,2021-03-26,72
2921,2021-01-29,72
39095,2021-12-10,72
33717,2021-10-22,72
41821,2021-02-05,72
41821,2021-01-15,72
39095,2021-12-03,72
33717,2021-12-31,71
42277,2021-07-23,71
36718,2021-06-11,71
36718,2021-02-05,71
2921,2021-11-19,71
39095,2021-10-01,71
36718,2021-03-12,70
36718,2021-07-16,70
33717,2021-07-23,70
33717,2021-02-26,70
36718,2021-07-30,70
39095,2021-07-23,69
33717,2021-02-19,69
39095,2021-12-17,69
39095,2021-10-22,69
36718,2021-02-19,69
36718,2021-02-12,69
33717,2021-12-10,69
2921,2021-10-01,69
2921,2021-07-09,69
2921,2021-11-05,69
2921,2021-10-29,69
39095,2021-12-31,69
41821,2021-01-08,68
2921,2021-01-22,68
33717,2021-11-05,68
39095,2021-08-20,68
33717,2021-06-11,68
39095,2021-08-06,68
36718,2021-01-22,67
39095,2021-07-09,67
36718,2021-04-09,67
36718,2021-07-23,67
39095,2021-02-12,67
42277,2021-07-30,67
42277,2021-06-04,67
33717,2021-03-12,67
33717,2021-12-03,67
39095,2021-11-26,67
33717,2021-12-24,67
33717,2021-04-09,67
2921,2021-03-19,67
33717,2021-11-19,67
42277,2021-07-16,67
39095,2021-11-12,67
39095,2021-09-03,67
39095,2021-04-16,67
39095,2021-04-09,67
33717,2021-08-06,67
33717,2021-07-30,67
2921,2021-10-15,67
36718,2021-04-16,67
39095,2021-06-25,67
39095,2021-08-27,66
39095,2021-07-16,66
2921,2021-06-04,66
